MAJOR;I:MAJ,IV:MAJ,I:MAJ,IV:MAJ,I:MAJ,IV:MAJ,III:MAJ,IV:MAJ,III:MAJ,IV:MAJ,bVII:MAJ,I:MAJ,VI:MAJ,I:MAJ,VI:MAJ,I:MAJ,VI:MAJ,I:MAJ,VI:MAJ,I:MAJ,III:MAJ,II:MAJ,V:MAJ,I:MAJ,IV:MAJ,I:MAJ,IV:MAJ,I:MAJ
MINOR;I:MIN,IV:MIN,I:MIN,IV:MIN,I:MIN,IV:MIN,II:DIM,I:MIN,bII:MAJ,I:MIN,VII:MIN,I:MIN,VII:MIN,I:MIN,VII:MIN,I:MIN
MAJOR;V:MAJ,IV:MAJ,II:MIN,V:MAJ,II:MIN
MINOR;V:MAJ,bI:MAJ,V:MAJ,bI:MAJ,V:MAJ,bI:MAJ,V:MAJ,bI:MAJ
MAJOR;I:MAJ
MAJOR;VI:MAJ,V:MAJ,VI:MAJ,V:MAJ,VI:MAJ,V:MAJ,IV:MAJ,III:MAJ
MAJOR;V:MAJ,VI:MAJ,V:MAJ,VI:MAJ,V:MAJ
MAJOR;V:MAJ,#I:MAJ,V:MAJ,#I:MAJ,V:MAJ,#I:MAJ,V:MAJ,#I:MAJ,VII:DIM,#I:MAJ,VII:DIM,#I:MAJ,VII:DIM
MAJOR;I:MAJ,#III:DIM,I:MAJ,#III:DIM,I:MAJ
MINOR;V:MAJ,V:DIM,V:MAJ,V:DIM,V:MAJ
MAJOR;V:MAJ,VII:DIM,V:DIM,V:MAJ,#V:DIM,VII:DIM,II:DIM,VII:DIM,#V:DIM,VII:DIM,#V:DIM,VII:DIM
MAJOR;VII:DIM,II:DIM,VII:DIM,II:DIM
MINOR;VII:DIM,I:DIM,V:MAJ,bII:DIM,VII:DIM,I:DIM,V:MAJ,bII:DIM,VII:DIM,I:DIM,V:MAJ,bII:DIM,VII:DIM,I:DIM,V:MAJ,bII:DIM,V:MAJ,#VII:DIM,V:MAJ,#VII:DIM,V:MAJ
MAJOR;#V:MIN,V:MAJ,#V:MIN,V:MAJ,VII:MIN,V:MAJ,VII:MIN,V:MAJ
MAJOR;III:MAJ,bVI:MAJ,bVII:MAJ,I:MAJ,bVII:MAJ,I:MAJ,III:MAJ,II:MAJ,III:MAJ,IV:MAJ,V:MAJ,I:MAJ,IV:MAJ,I:MAJ,IV:MAJ,I:MAJ,IV:MAJ,III:MAJ,IV:MAJ,III:MAJ,IV:MAJ,II:DIM,V:MAJ,I:DIM,IV:MAJ,bVII:DIM,bIII:MAJ,bVI:DIM,bII:MAJ,IV:DIM,II:DIM,VII:DIM,bVI:DIM,IV:DIM,II:DIM,VII:DIM,bVI:DIM,II:MAJ,bII:MAJ,bI:MAJ,bII:MAJ,bI:MAJ,bII:MAJ,bI:MAJ,VI:MAJ,V:MAJ,I:MAJ,IV:MAJ,bVII:MAJ,V:MAJ,I:MAJ,IV:MAJ,bVII:MAJ,V:MAJ,I:MAJ,IV:MAJ,bVII:MAJ,bIII:MAJ,bVI:MAJ,II:MAJ,V:MAJ,IV:MAJ,II:MIN,I:MAJ
MINOR;I:MIN
MINOR;I:MIN,VII:MIN,I:MIN,VII:MIN
MINOR;I:MIN
MAJOR;I:MAJ,bVII:MAJ,I:MAJ,bVII:MAJ
MAJOR;I:MAJ,bVII:MAJ,#V:MAJ,#IV:DIM,V:MIN,bVII:MIN,I:MAJ,bVII:MAJ,#V:MAJ,#IV:DIM,#VI:DIM,V:MAJ,#I:MAJ,I:MAJ,bVII:MAJ,I:MAJ,#V:MAJ,#IV:MAJ,I:MAJ,II:MAJ,I:MAJ
MINOR;I:MIN,III:MIN,I:MIN,III:MIN,I:MIN
MAJOR;IV:MAJ,V:MAJ,bVI:MAJ,bVII:MAJ,I:MAJ,bVI:MAJ,bVII:MAJ,I:MAJ,III:DIM,I:MAJ
MINOR;I:MIN
MAJOR;I:MAJ,bVII:MIN,I:MAJ,bIII:MIN,I:MAJ,bVII:MAJ
MAJOR;V:MAJ,V:AUG
MINOR;I:MIN,III:MAJ,V:DIM,III:MAJ,I:MIN,V:DIM,III:MAJ,V:MIN,V:DIM,I:MIN,III:MAJ,V:DIM,#III:DIM,#VI:MIN,V:MIN,I:MIN,III:MAJ,V:MAJ,V:MIN,#VI:MIN
MINOR;#VII:DIM,I:MIN
MAJOR;I:MAJ,VI:MAJ,I:MAJ,VI:MAJ,I:MAJ
MINOR;I:MIN,III:MIN,I:MIN,III:MIN,I:MIN,I:MAJ
MINOR;#VII:DIM,V:MAJ,#VII:DIM,V:MAJ,#VII:DIM,VII:MIN,#VII:DIM,V:MAJ,#VII:DIM,V:MAJ,I:MIN,V:MIN,I:MIN
MAJOR;I:MAJ,I:MIN,I:MAJ,V:MIN,IV:MAJ,I:MAJ,I:MIN,I:MAJ,V:MIN,IV:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ
MAJOR;II:MIN,VI:MIN,II:MIN,V:MAJ,VI:MIN,V:MAJ,I:MAJ,IV:MAJ,I:MAJ,IV:MAJ,I:MAJ,bIII:MIN,I:MAJ,V:MAJ,I:MAJ,V:AUG,I:MAJ,bIII:MIN,I:MAJ,V:MAJ,I:MAJ,V:AUG,I:MAJ,#I:MAJ,II:MIN,I:MAJ,#I:MAJ,II:MIN,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ
MAJOR;V:MAJ,II:MIN,I:MAJ,#I:MAJ,II:MIN,I:MAJ,#I:MAJ,II:MIN,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ
MINOR;III:MAJ,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ
MAJOR;VII:MAJ,#II:DIM,III:MIN,#II:DIM,III:MIN,#II:DIM,III:MIN,VII:MAJ,#II:DIM,III:MIN,#II:DIM,III:MIN,#II:DIM,III:MIN,IV:MAJ,II:MIN,IV:MAJ,#IV:DIM,IV:MAJ,VII:MAJ,IV:MAJ,VII:MAJ,II:MIN,V:MAJ,I:MAJ,bIII:MIN,I:MAJ,V:MAJ,V:MIN,#IV:MIN,I:MAJ,bIII:MIN,I:MAJ,V:MAJ,V:MIN,#IV:MIN,I:MAJ,VII:DIM,VI:MIN
MINOR;VI:MAJ
MINOR;I:MIN
MAJOR;I:MAJ,VII:DIM,VI:MIN,I:MAJ,VI:MIN,I:MAJ
MINOR;V:MIN,VI:MAJ,V:MAJ,I:MIN,V:MAJ,#VII:DIM,I:MIN,V:MAJ,#VII:DIM,I:MAJ,I:MIN,#VII:DIM,V:MIN,I:MIN,#IV:DIM,I:MAJ,VII:MAJ,I:MIN,I:MAJ,IV:MAJ,#IV:DIM,I:MAJ,I:MIN,V:MAJ,#VII:DIM,I:MIN,V:MAJ,#VII:DIM
MAJOR;V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ
MAJOR;I:MAJ,V:MIN,I:MAJ,V:MIN,I:MAJ
MAJOR;I:MAJ,V:MIN,I:MAJ,V:MIN,I:MAJ
MAJOR;I:MAJ
MAJOR;I:MAJ,bVII:DIM,I:MAJ,bVI:MIN,I:MAJ,bV:MAJ,I:MAJ
MAJOR;III:MIN,VII:MAJ,III:MIN,VII:MAJ,III:MIN,VII:MAJ,III:MIN,VII:MAJ,III:MIN,VII:MAJ,III:MIN,IV:MAJ,II:MIN,IV:MAJ,#IV:DIM,IV:MAJ,VII:MAJ,IV:MAJ,VII:MAJ,II:MIN,I:MAJ,I:MIN,V:MIN,bII:MAJ,I:MAJ,I:MIN,V:MIN,bII:MAJ,V:MIN,bII:MAJ,VI:MAJ,I:MAJ,VI:MAJ,V:MAJ,V:MIN,VI:MAJ,V:MAJ,V:MIN
MINOR;VI:MAJ,#IV:MAJ,#III:MAJ,II:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ
MAJOR;VII:DIM,I:MAJ,V:MAJ,bVII:MAJ,VII:DIM,I:MAJ,V:MAJ,bVII:MAJ,VII:DIM,I:MAJ,V:MAJ,bVII:MAJ,VII:DIM,I:MAJ,V:MAJ,bVII:MAJ,VII:DIM,I:MAJ,V:MAJ,bVII:MAJ,VII:DIM,I:MAJ,III:MIN,III:MAJ,bVI:MAJ,I:MAJ
