MINOR;I:MIN,VII:DIM,I:MIN,VII:DIM,I:MIN,IV:MIN,V:MAJ,IV:MIN,V:MAJ,I:MIN,II:DIM,I:MIN,V:MAJ,I:MIN,II:DIM,I:MIN,V:MAJ,I:MIN,VII:MAJ
MAJOR;I:MAJ,VI:MIN,II:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,VII:DIM,I:MAJ,IV:MAJ,II:MIN,V:MAJ,I:MAJ,IV:MAJ
MAJOR;V:MAJ,I:MAJ,V:MAJ,I:MAJ
MINOR;II:DIM,I:MIN,II:DIM,I:MIN,V:MAJ,I:MIN,II:DIM,I:MIN,V:MAJ,I:MIN,VII:DIM,I:MIN,VII:DIM,I:MIN,IV:MIN,V:MAJ,IV:MIN,V:MAJ,I:MIN,II:DIM,I:MIN,V:MAJ,I:MIN,II:DIM,I:MIN,V:MAJ,I:MIN,VII:MAJ
MAJOR;I:MAJ,VI:MIN,II:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,VII:DIM,I:MAJ,IV:MAJ,II:MIN,V:MAJ,I:MAJ,IV:MAJ
MAJOR;V:MAJ,I:MAJ,V:MAJ,I:MAJ
MINOR;II:DIM,I:MIN,II:DIM,I:MIN,V:MAJ,I:MIN,II:DIM,I:MIN,V:MAJ,I:MIN,VII:DIM,I:MIN,VII:DIM,I:MIN,IV:MIN,V:MAJ,IV:MIN,V:MAJ
MAJOR;I:MAJ,II:MAJ,#II:DIM,I:MAJ,V:MAJ,I:MAJ,II:MAJ,#II:DIM,I:MAJ,V:MAJ,I:MAJ,II:MIN,I:MAJ,IV:MAJ,V:MAJ,I:MAJ,IV:MAJ
MAJOR;V:MAJ,I:MAJ,V:MAJ,I:MAJ,VI:MIN,II:MAJ
MAJOR;I:MAJ,VI:MIN,II:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,II:MAJ,I:MAJ,II:MAJ,I:MAJ,V:MAJ,I:MAJ,II:MAJ,I:MAJ,V:MAJ,I:MAJ
MINOR;V:MAJ,I:MIN,IV:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN
MINOR;I:MIN,V:MAJ,I:MIN,IV:MIN,II:MAJ,V:MAJ
MAJOR;I:MAJ,IV:DIM,I:MAJ,V:MAJ
MINOR;IV:MIN,V:MAJ,I:MIN
MAJOR;VII:DIM,I:MAJ,VII:DIM,I:MAJ
MINOR;#VII:DIM,I:MIN,#VII:DIM,I:MIN
MINOR;V:MAJ,I:MIN,I:MAJ,IV:MIN,I:MIN,IV:MIN,V:MAJ,I:MIN
MINOR;V:MAJ,I:MIN,V:MAJ,I:MIN,IV:MIN,II:MAJ,V:MAJ
MAJOR;V:MAJ,I:MAJ
MINOR;#IV:MAJ,I:MAJ,IV:MAJ,V:MAJ,I:MAJ,I:MIN,#VII:DIM,I:MIN,#VII:DIM,I:MIN,IV:MIN,II:MAJ,V:MAJ
MAJOR;V:MAJ,I:MAJ
MINOR;#IV:DIM,V:MAJ,I:MIN
MINOR;#IV:MAJ,I:MAJ,IV:MAJ,V:MAJ,I:MAJ,I:MIN
MINOR;V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,VI:MAJ,I:MAJ,IV:MIN,IV:DIM,VII:MAJ,III:MAJ,IV:MIN,II:MAJ,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,VI:MAJ,I:MAJ,IV:MIN,IV:DIM
MAJOR;V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ
MINOR;V:MAJ,I:MIN,IV:MIN,V:MAJ,IV:MIN,V:MAJ,#IV:MAJ,V:MAJ,#IV:DIM,V:MAJ
MAJOR;V:MAJ,IV:MIN,V:MAJ,#IV:MAJ,V:MAJ,#IV:DIM,V:MAJ,V:AUG,I:MAJ,V:MAJ,V:AUG,I:MAJ,#I:DIM
MAJOR;V:MAJ
MINOR;#IV:MAJ,V:MAJ,IV:MIN,V:MAJ,#III:DIM
MAJOR;V:MAJ,V:AUG,I:MAJ,V:MAJ,V:AUG,I:MAJ,#I:DIM
MAJOR;V:MAJ
MINOR;#IV:MAJ,V:MAJ,IV:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,VI:MAJ,I:MAJ,IV:MIN,IV:DIM,VII:MAJ,III:MAJ,IV:MIN,V:MAJ,I:MIN
MINOR;I:MIN,IV:MIN,I:MAJ,IV:MIN,I:MAJ,IV:MIN,VI:MAJ,bII:MAJ,V:MAJ,I:MIN,VI:MAJ,II:DIM,IV:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,IV:MIN,II:DIM,V:MAJ,I:MIN,V:MAJ,I:MIN,VII:DIM,I:MIN,VII:DIM,I:MIN,V:MAJ,I:MIN,VII:MAJ,VI:MAJ,VII:MAJ,VI:MAJ,VII:MAJ,III:MAJ,VI:MAJ,II:MAJ,V:MIN,II:MAJ,IV:DIM,V:MIN,V:MAJ,VII:DIM,V:MAJ,VII:DIM,I:MIN,V:MAJ,I:MIN,I:MAJ,IV:MIN,II:DIM,V:MAJ,VII:DIM,II:DIM,VII:DIM,II:DIM,VI:MAJ,VII:DIM,I:MIN,V:MAJ,I:MIN,I:MAJ,IV:MIN,II:DIM,V:MAJ,I:MIN
MAJOR;IV:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,I:DIM,II:MIN,IV:DIM,V:MAJ,III:MAJ,I:DIM,II:MIN,IV:DIM,V:MAJ,I:MAJ
MINOR;V:MAJ,II:DIM,V:MAJ,II:DIM,V:MAJ,I:MIN,IV:MIN,II:DIM,IV:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,IV:MIN,II:DIM,V:MAJ,I:MIN,V:MAJ,I:MIN,#VII:DIM,I:MIN,VII:DIM,I:MIN,V:MAJ,I:MIN,VII:MAJ,VI:MAJ,III:MAJ,VI:MAJ,VII:MAJ,III:MAJ,VI:MAJ,II:MAJ,V:MIN,II:MAJ,#IV:DIM,V:MIN,V:MAJ,VII:DIM,V:MAJ,I:MIN,I:MAJ,IV:MIN,II:DIM,V:MAJ,#VII:DIM,II:DIM,#VII:DIM,II:DIM,VI:MAJ,#VII:DIM,I:MIN,V:MAJ,I:MIN,I:MAJ,IV:MIN,II:DIM,V:MAJ,#VII:DIM,V:MAJ,I:MIN
MAJOR;I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,VI:MIN,V:MAJ,IV:MAJ,I:MAJ,#V:DIM,VI:MIN,#V:DIM,VI:MIN,#V:DIM,VI:MIN,#I:DIM,II:MIN,VI:MAJ,II:MIN,VII:DIM,II:MIN,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,II:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,IV:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,II:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ
MINOR;I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN
MAJOR;V:MAJ,I:MAJ,IV:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,bVI:MAJ,VII:DIM,VI:MAJ,#IV:MAJ,V:MAJ,II:DIM,V:MAJ,bVI:MAJ,VII:DIM,VI:MAJ,#IV:MAJ,V:MAJ,bVI:MAJ,V:MAJ,bVI:MAJ,VII:DIM,bVI:MAJ,VII:DIM,bVI:MAJ,V:MAJ,bVI:MAJ,bII:MIN,bVI:MAJ,V:DIM,bVI:MAJ,V:DIM,bVI:MAJ,#I:DIM,II:DIM,#I:DIM,II:DIM,#I:DIM,II:DIM,bVI:MAJ,II:DIM,bVI:MAJ,II:DIM,#IV:MAJ,I:MAJ,IV:MIN,#IV:DIM,V:MIN,V:MAJ,bVI:MAJ,V:MAJ,bVI:MAJ,V:MAJ,#IV:DIM,IV:MIN,I:MAJ,IV:MIN,I:MAJ,V:MAJ,#I:DIM,V:MAJ,#I:DIM,V:MAJ,II:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,IV:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,VI:MIN,V:MAJ,IV:MAJ,I:MAJ,#V:DIM,VI:MIN,#V:DIM,VI:MIN,V:MAJ,I:MAJ,V:MAJ,I:MAJ
MINOR;I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MAJ,#III:DIM,IV:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN
MAJOR;V:MAJ,I:MAJ,VII:DIM,V:MAJ,VII:DIM,V:MAJ,VII:DIM,V:MAJ,I:MAJ
MINOR;V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN
MINOR;I:MIN,VI:MAJ,I:MIN,II:DIM,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,#IV:MAJ,#III:MIN,#IV:MAJ,#VII:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,#IV:MAJ,#III:MIN,#IV:MAJ,#VII:MIN
MAJOR;V:MAJ,I:MAJ,#IV:DIM,V:MAJ,#I:DIM,II:MIN,VII:DIM,V:MAJ,I:MAJ,IV:MAJ,I:MAJ,V:MIN,VI:MAJ,bVII:MAJ,I:MAJ,IV:MAJ,II:MIN,#IV:DIM,V:MAJ,II:MAJ,V:MAJ,II:MAJ,V:MAJ,I:MAJ,#IV:DIM,V:MAJ,#I:DIM,II:MIN,VII:DIM,V:MAJ,I:MAJ,IV:MAJ,I:MAJ,V:MIN,VI:MAJ,bVII:MAJ,I:MAJ,IV:MAJ,II:MIN,#IV:DIM,V:MAJ
MINOR;I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,#IV:MAJ,#III:MIN,#IV:MAJ,I:MIN
MINOR;V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ
MINOR;V:MAJ,#VII:DIM,I:MIN,II:DIM,V:MAJ,I:MIN,V:MAJ,III:MAJ,VII:MAJ,#VI:MAJ,V:MIN,#VI:MAJ,II:MIN,V:MAJ,I:MIN,V:MAJ,III:MIN,VII:MAJ,V:MAJ,#VII:DIM,I:MIN,II:DIM,V:MAJ,#VII:DIM,V:MAJ,#VII:DIM,I:MIN,II:DIM,V:MAJ,I:MIN
MINOR;I:MIN,V:MAJ,I:MIN,I:MAJ,V:MAJ,I:MIN,V:MAJ,I:MIN,I:MAJ,V:MAJ,IV:MIN,I:MIN,IV:MIN,IV:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,II:MAJ,V:MIN,II:MAJ,V:MIN,II:MAJ,V:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN
MINOR;V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,II:MAJ,I:MIN,II:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,II:MAJ,I:MIN,II:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN
MINOR;I:MIN,#VII:DIM,I:MIN,#VII:DIM,I:MIN,V:MAJ,I:MIN,#VII:DIM,I:MIN,#VII:DIM,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ
MAJOR;I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,IV:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,IV:MAJ,I:MAJ,IV:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,IV:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,III:MAJ,#V:DIM,II:MIN,#V:DIM,II:MIN,#IV:DIM,V:MAJ,IV:MAJ,I:MAJ,IV:MAJ,V:MAJ,I:MAJ,III:MAJ,#V:DIM,II:MIN,#V:DIM,II:MIN,#IV:DIM,V:MAJ,IV:MAJ,I:MAJ,IV:MAJ,V:MAJ,I:MAJ,VII:DIM,I:MAJ,IV:MAJ,I:MAJ
MINOR;IV:MIN,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,II:MAJ,V:MIN,II:MAJ,V:MIN,II:MAJ,V:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,I:MIN,II:MAJ,V:MIN,II:MAJ,V:MIN,II:MAJ,V:MIN,II:DIM,V:MIN,II:DIM,V:MIN,II:DIM,V:MAJ,II:DIM,V:MIN,II:DIM,V:MIN,II:DIM,V:MAJ
MAJOR;I:MAJ,VII:DIM,I:MAJ,VII:DIM,I:MAJ,V:MAJ,I:MAJ,VII:DIM,I:MAJ,VII:DIM,I:MAJ,IV:MAJ,I:MAJ,II:MIN,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,V:MAJ,I:MAJ,IV:MAJ,I:MAJ,IV:MAJ,I:MAJ,IV:MAJ,I:MAJ
MINOR;I:MIN,V:MAJ,IV:MIN,I:MIN,V:MAJ,I:MIN,V:MAJ,IV:MIN,I:MIN,V:MAJ,I:MIN,V:MAJ,VI:MAJ,VII:MAJ,III:MAJ,V:MAJ,I:MIN,V:MAJ,I:MIN,V:MAJ,IV:MIN,I:MIN,V:MAJ,I:MIN,V:MAJ,VI:MAJ,VII:MAJ,III:MAJ,V:MAJ,I:MIN,V:MAJ,I:MIN,I:MAJ,IV:MIN,#VII:DIM,V:MAJ,I:MAJ,VI:MAJ,bII:MAJ,V:MAJ,I:MIN,VI:MAJ,bII:MAJ,V:MAJ,I:MIN,V:MAJ,IV:MIN,I:MIN,V:MAJ,I:MIN
